Shipment ID,Origin,Destination,Shipment Date,Planned Delivery Date,Actual Delivery Date,Distance (km),Delayed,Vehicle Type_Lorry,Vehicle Type_Trailer,Vehicle Type_Truck,Weather Conditions_Fog,Weather Conditions_Rain,Weather Conditions_Storm,Traffic Conditions_Light,Traffic Conditions_Moderate
SHIP000220,Kolkata,Mumbai,2023-06-14,2023-06-18,2023-06-19,1308,Yes,False,True,False,False,False,False,False,True
SHIP000221,Kolkata,Jaipur,2023-07-25,2023-07-27,2023-07-27,813,No,False,False,True,False,False,False,True,False
SHIP000222,Lucknow,Mumbai,2023-02-20,2023-02-24,2023-03-02,1290,Yes,False,False,False,False,False,False,False,True
SHIP000223,Ahmedabad,Chennai,2023-11-16,2023-11-19,2023-11-20,1132,Yes,True,False,False,False,True,False,True,False
SHIP000224,Bangalore,Hyderabad,2023-04-13,2023-04-18,2023-04-19,1528,Yes,False,False,False,False,False,False,False,True
SHIP000225,Delhi,Lucknow,2024-04-14,2024-04-17,2024-04-18,963,Yes,False,True,False,False,False,False,False,True
SHIP000226,Kolkata,Ahmedabad,2023-01-01,2023-01-04,2023-01-08,1069,Yes,False,False,False,False,True,False,True,False
SHIP000227,Bangalore,Delhi,2023-01-05,2023-01-07,2023-01-07,871,No,True,False,False,False,False,False,True,False
SHIP000228,Mumbai,Kolkata,2024-03-25,2024-03-28,2024-03-29,1189,Yes,False,True,False,False,False,False,False,True
SHIP000229,Hyderabad,Bangalore,2024-03-25,2024-03-26,2024-03-27,301,Yes,True,False,False,False,True,False,True,False
SHIP000230,Hyderabad,Bangalore,2023-11-03,2023-11-07,2023-11-08,1488,Yes,False,True,False,False,False,False,False,True
SHIP000231,Pune,Hyderabad,2023-01-15,2023-01-16,2023-01-21,471,Yes,False,True,False,False,False,False,False,False
SHIP000232,Mumbai,Ahmedabad,2023-03-09,2023-03-11,2023-03-14,668,Yes,True,False,False,False,True,False,False,False
SHIP000233,Delhi,Lucknow,2024-03-26,2024-03-30,2024-04-01,1358,Yes,True,False,False,False,False,False,False,False
SHIP000234,Pune,Mumbai,2024-02-07,2024-02-12,2024-02-16,1509,Yes,False,False,True,True,False,False,False,False
SHIP000235,Delhi,Pune,2023-12-06,2023-12-08,2023-12-10,879,Yes,False,False,True,False,False,False,False,False
SHIP000236,Chennai,Ahmedabad,2024-03-19,2024-03-24,2024-03-26,1709,Yes,True,False,False,False,False,False,False,False
SHIP000237,Kolkata,Lucknow,2023-07-22,2023-07-26,2023-07-29,1272,Yes,False,False,True,False,False,False,True,False
SHIP000238,Ahmedabad,Mumbai,2024-04-12,2024-04-17,2024-04-18,1554,Yes,False,False,False,False,False,False,False,True
SHIP000239,Jaipur,Kolkata,2024-04-29,2024-04-30,2024-05-05,494,Yes,True,False,False,False,True,False,False,True
SHIP000240,Kolkata,Jaipur,2024-04-15,2024-04-16,2024-04-16,501,No,False,False,True,False,False,False,True,False
SHIP000241,Jaipur,Bangalore,2024-05-18,2024-05-19,2024-05-21,513,Yes,False,False,False,True,False,False,True,False
SHIP000242,Ahmedabad,Chennai,2024-02-20,2024-02-23,2024-02-25,959,Yes,False,False,False,False,False,False,False,False
SHIP000243,Hyderabad,Bangalore,2023-02-01,2023-02-03,2023-02-08,793,Yes,True,False,False,False,False,False,False,True
SHIP000244,Lucknow,Jaipur,2024-02-22,2024-02-25,2024-02-28,1091,Yes,False,True,False,True,False,False,False,True
SHIP000245,Pune,Lucknow,2023-02-16,2023-02-20,2023-02-21,1443,Yes,False,True,False,False,False,False,False,True
SHIP000246,Jaipur,Ahmedabad,2023-09-30,2023-10-03,2023-10-04,1113,Yes,False,True,False,False,False,False,False,True
SHIP000247,Chennai,Mumbai,2024-04-10,2024-04-12,2024-04-14,748,Yes,False,True,False,False,True,False,False,True
SHIP000248,Chennai,Kolkata,2023-10-28,2023-10-30,2023-10-31,792,Yes,False,False,False,False,False,False,False,True
SHIP000249,Mumbai,Chennai,2024-02-21,2024-02-22,2024-02-24,252,Yes,False,False,False,False,False,False,False,False
SHIP000250,Bangalore,Lucknow,2023-12-28,2024-01-02,2024-01-03,1659,Yes,False,False,False,False,False,False,False,True
SHIP000251,Bangalore,Kolkata,2023-06-12,2023-06-14,2023-06-18,706,Yes,False,True,False,True,False,False,False,False
SHIP000252,Mumbai,Kolkata,2023-03-08,2023-03-09,2023-03-09,273,No,True,False,False,False,False,False,True,False
SHIP000253,Hyderabad,Jaipur,2023-05-17,2023-05-19,2023-05-19,897,No,False,False,True,False,False,False,True,False
SHIP000254,Lucknow,Delhi,2023-12-27,2023-12-28,2023-12-29,441,Yes,False,False,False,False,False,False,False,True
SHIP000255,Jaipur,Hyderabad,2023-11-23,2023-11-29,2023-11-30,1935,Yes,False,False,False,False,False,False,False,True
SHIP000256,Pune,Lucknow,2024-05-22,2024-05-27,2024-05-31,1749,Yes,False,False,False,False,False,True,False,True
SHIP000257,Ahmedabad,Pune,2023-10-23,2023-10-25,2023-10-29,648,Yes,False,False,True,False,False,False,False,True
SHIP000258,Bangalore,Hyderabad,2023-12-15,2023-12-21,2023-12-23,1806,Yes,False,False,False,False,False,False,False,False
SHIP000259,Delhi,Bangalore,2024-05-31,2024-06-05,2024-06-05,1520,No,False,False,False,False,False,False,True,False
SHIP000260,Ahmedabad,Mumbai,2023-05-26,2023-05-29,2023-05-29,1054,No,True,False,False,False,False,False,True,False
SHIP000261,Chennai,Lucknow,2023-02-07,2023-02-13,2023-02-19,1931,Yes,False,False,True,False,False,False,False,True
SHIP000262,Hyderabad,Mumbai,2024-01-30,2024-01-31,2024-02-02,475,Yes,False,False,False,False,False,False,False,False
SHIP000263,Jaipur,Mumbai,2024-06-01,2024-06-04,2024-06-05,1151,Yes,False,False,False,False,False,False,False,True
SHIP000264,Pune,Mumbai,2023-01-07,2023-01-10,2023-01-11,977,Yes,False,True,False,False,True,False,True,False
SHIP000265,Ahmedabad,Chennai,2024-05-29,2024-05-31,2024-06-01,896,Yes,False,False,False,False,False,False,False,True
SHIP000266,Pune,Lucknow,2023-11-28,2023-11-29,2023-12-05,441,Yes,False,True,False,False,True,False,True,False
SHIP000267,Mumbai,Kolkata,2023-02-22,2023-02-24,2023-02-28,715,Yes,False,True,False,False,True,False,False,True
SHIP000268,Mumbai,Hyderabad,2024-02-22,2024-02-26,2024-02-26,1400,No,False,False,False,False,False,False,True,False
SHIP000269,Ahmedabad,Mumbai,2023-02-27,2023-02-28,2023-03-01,368,Yes,False,False,True,False,False,False,False,True
SHIP000270,Pune,Chennai,2024-01-06,2024-01-08,2024-01-09,899,Yes,False,False,True,False,False,False,False,True
SHIP000271,Pune,Hyderabad,2023-11-22,2023-11-25,2023-12-03,1143,Yes,False,True,False,True,False,False,False,True
SHIP000272,Hyderabad,Lucknow,2024-05-11,2024-05-15,2024-05-16,1262,Yes,False,False,False,False,False,False,False,True
SHIP000273,Pune,Chennai,2023-05-12,2023-05-15,2023-05-19,928,Yes,False,False,False,False,False,False,True,False
SHIP000274,Chennai,Delhi,2023-10-23,2023-10-25,2023-10-25,735,No,False,False,True,False,False,False,True,False
SHIP000275,Lucknow,Hyderabad,2023-01-01,2023-01-05,2023-01-05,1479,No,True,False,False,False,False,False,True,False
SHIP000276,Bangalore,Chennai,2023-01-22,2023-01-23,2023-01-24,495,Yes,False,False,True,False,False,False,False,True
SHIP000277,Chennai,Delhi,2024-01-22,2024-01-25,2024-01-24,796,Yes,False,False,False,False,False,False,False,True
SHIP000278,Delhi,Mumbai,2023-03-11,2023-03-15,2023-03-16,1331,Yes,False,False,False,False,False,False,False,True
SHIP000279,Ahmedabad,Kolkata,2024-01-21,2024-01-26,2024-01-28,1703,Yes,False,True,False,False,False,False,False,False
SHIP000280,Hyderabad,Ahmedabad,2023-11-14,2023-11-16,2023-11-23,882,Yes,False,True,False,False,False,False,False,False
SHIP000281,Delhi,Lucknow,2024-01-20,2024-01-22,2024-01-25,625,Yes,False,False,True,False,True,False,False,False
SHIP000282,Hyderabad,Lucknow,2023-11-18,2023-11-22,2023-11-23,1281,Yes,False,True,False,False,False,False,False,True
SHIP000283,Lucknow,Hyderabad,2023-07-15,2023-07-20,2023-07-25,1635,Yes,False,False,False,False,False,False,False,True
SHIP000284,Ahmedabad,Hyderabad,2023-11-04,2023-11-05,2023-11-07,537,Yes,False,False,False,False,False,False,False,False
SHIP000285,Delhi,Hyderabad,2024-05-28,2024-06-03,2024-06-04,1978,Yes,False,True,False,False,False,False,False,True
SHIP000286,Hyderabad,Lucknow,2024-04-20,2024-04-23,2024-04-29,936,Yes,False,False,True,False,True,False,True,False
SHIP000287,Delhi,Kolkata,2024-02-17,2024-02-21,2024-02-21,1479,No,False,True,False,False,False,False,True,False
SHIP000288,Lucknow,Ahmedabad,2023-04-07,2023-04-12,2023-04-15,1658,Yes,False,False,False,False,False,False,True,False
SHIP000289,Delhi,Hyderabad,2023-02-06,2023-02-10,2023-02-13,1264,Yes,False,True,False,True,False,False,False,True
SHIP000290,Hyderabad,Delhi,2024-05-25,2024-05-27,2024-05-28,729,Yes,False,False,True,False,False,False,False,True
SHIP000291,Pune,Ahmedabad,2023-06-26,2023-06-30,2023-07-03,1249,Yes,False,False,False,True,False,False,False,True
SHIP000292,Hyderabad,Mumbai,2023-04-24,2023-04-28,2023-04-28,1279,No,True,False,False,False,False,False,True,False
SHIP000293,Hyderabad,Chennai,2023-01-07,2023-01-09,2023-01-09,851,No,True,False,False,False,False,False,True,False
SHIP000294,Lucknow,Kolkata,2023-04-21,2023-04-24,2023-04-25,967,Yes,True,False,False,False,False,False,False,True
SHIP000295,Jaipur,Bangalore,2023-03-21,2023-03-23,2023-03-23,883,No,False,False,True,False,False,False,True,False
SHIP000296,Ahmedabad,Bangalore,2023-05-18,2023-05-23,2023-05-29,1597,Yes,False,True,False,False,False,False,False,True
SHIP000297,Lucknow,Hyderabad,2023-12-08,2023-12-12,2023-12-13,1281,Yes,False,False,True,False,False,False,False,True
SHIP000298,Hyderabad,Delhi,2023-03-22,2023-03-26,2023-03-30,1468,Yes,False,False,True,True,False,False,False,False
SHIP000299,Delhi,Hyderabad,2023-11-03,2023-11-07,2023-11-07,1443,No,False,False,True,False,False,False,True,False
SHIP000300,Mumbai,Hyderabad,2023-09-06,2023-09-07,2023-09-08,354,Yes,False,True,False,False,False,False,False,True
SHIP000301,Lucknow,Delhi,2023-10-06,2023-10-09,2023-10-09,1176,No,False,True,False,False,False,False,True,False
SHIP000302,Lucknow,Bangalore,2023-11-20,2023-11-22,2023-11-22,886,No,False,True,False,False,False,False,True,False
SHIP000303,Kolkata,Bangalore,2023-06-02,2023-06-04,2023-06-06,789,Yes,True,False,False,False,True,False,False,True
SHIP000304,Bangalore,Mumbai,2023-08-06,2023-08-12,2023-08-18,1959,Yes,False,True,False,False,False,False,False,False
SHIP000305,Bangalore,Ahmedabad,2023-03-12,2023-03-16,2023-03-16,1298,No,False,False,False,False,False,False,True,False
SHIP000306,Kolkata,Pune,2023-02-06,2023-02-12,2023-02-13,1894,Yes,False,False,False,False,False,False,False,True
SHIP000307,Bangalore,Kolkata,2023-03-22,2023-03-26,2023-03-28,1449,Yes,False,False,False,False,False,False,False,False
SHIP000308,Kolkata,Pune,2023-08-19,2023-08-20,2023-08-22,245,Yes,True,False,False,False,True,False,False,True
SHIP000309,Delhi,Mumbai,2023-01-23,2023-01-27,2023-02-01,1404,Yes,False,True,False,False,False,False,False,False
SHIP000310,Bangalore,Hyderabad,2023-08-20,2023-08-23,2023-08-26,1049,Yes,False,False,False,False,False,False,True,False
SHIP000311,Bangalore,Ahmedabad,2023-01-25,2023-01-28,2023-01-29,1038,Yes,True,False,False,False,False,False,False,True
SHIP000312,Lucknow,Ahmedabad,2024-03-27,2024-04-01,2024-04-02,1776,Yes,False,False,False,False,False,False,False,True
SHIP000313,Hyderabad,Chennai,2024-01-26,2024-01-29,2024-01-30,1141,Yes,False,True,False,False,False,False,False,True
SHIP000314,Chennai,Lucknow,2024-05-17,2024-05-22,2024-05-24,1647,Yes,True,False,False,False,False,False,False,False
SHIP000315,Lucknow,Jaipur,2023-12-01,2023-12-07,2023-12-07,1885,No,False,False,True,False,False,False,True,False
SHIP000316,Hyderabad,Kolkata,2023-07-10,2023-07-11,2023-07-11,472,No,True,False,False,False,False,False,True,False
SHIP000317,Pune,Ahmedabad,2024-05-12,2024-05-16,2024-05-24,1222,Yes,False,True,False,True,False,False,False,True
SHIP000318,Delhi,Chennai,2023-12-12,2023-12-16,2023-12-16,1489,No,False,True,False,False,False,False,True,False
SHIP000319,Chennai,Lucknow,2023-09-19,2023-09-23,2023-09-26,1269,Yes,False,False,False,False,False,False,True,False
SHIP000320,Delhi,Pune,2023-05-14,2023-05-16,2023-05-20,610,Yes,False,False,False,False,False,False,True,False
SHIP000321,Ahmedabad,Kolkata,2023-08-20,2023-08-26,2023-08-26,1879,No,False,True,False,False,False,False,True,False
SHIP000322,Kolkata,Mumbai,2023-02-24,2023-02-25,2023-03-02,335,Yes,True,False,False,False,False,False,False,False
SHIP000323,Lucknow,Hyderabad,2023-12-04,2023-12-06,2023-12-07,819,Yes,False,False,False,False,False,False,False,True
SHIP000324,Ahmedabad,Pune,2024-04-02,2024-04-03,2024-04-03,207,No,False,False,True,False,False,False,True,False
SHIP000325,Chennai,Kolkata,2024-01-06,2024-01-09,2024-01-13,1123,Yes,False,False,False,False,False,False,True,False
SHIP000326,Pune,Kolkata,2023-09-11,2023-09-16,2023-09-19,1538,Yes,True,False,False,False,False,False,False,True
SHIP000327,Ahmedabad,Hyderabad,2023-01-10,2023-01-11,2023-01-15,344,Yes,True,False,False,False,False,True,False,True
SHIP000328,Hyderabad,Lucknow,2024-02-20,2024-02-21,2024-02-23,437,Yes,True,False,False,False,False,False,True,False
SHIP000329,Delhi,Jaipur,2023-06-29,2023-07-03,2023-07-04,1420,Yes,False,False,False,False,False,False,False,True
SHIP000330,Mumbai,Delhi,2023-06-16,2023-06-18,2023-06-18,691,No,False,True,False,False,False,False,True,False
SHIP000331,Delhi,Chennai,2023-11-12,2023-11-18,2023-11-18,1823,No,False,False,False,False,False,False,True,False
SHIP000332,Hyderabad,Kolkata,2024-01-07,2024-01-08,2024-01-09,400,Yes,False,False,False,False,False,False,False,True
SHIP000333,Hyderabad,Jaipur,2023-04-19,2023-04-22,2023-04-27,1178,Yes,False,False,False,False,False,False,False,True
SHIP000334,Lucknow,Bangalore,2023-09-26,2023-09-30,2023-10-01,1421,Yes,True,False,False,False,True,False,True,False
SHIP000335,Lucknow,Delhi,2024-01-15,2024-01-17,2024-01-20,871,Yes,True,False,False,True,False,False,False,True
SHIP000336,Jaipur,Mumbai,2023-01-10,2023-01-13,2023-01-17,908,Yes,False,False,False,False,False,True,False,True
SHIP000337,Lucknow,Mumbai,2023-12-17,2023-12-21,2023-12-22,1284,Yes,False,True,False,False,False,False,False,True
SHIP000338,Chennai,Jaipur,2023-01-29,2023-02-03,2023-02-09,1564,Yes,True,False,False,False,False,False,False,True
SHIP000339,Hyderabad,Mumbai,2024-04-13,2024-04-16,2024-04-18,1095,Yes,True,False,False,False,False,False,False,False
SHIP000340,Delhi,Kolkata,2024-03-17,2024-03-22,2024-03-22,1795,No,False,False,True,False,False,False,True,False
SHIP000341,Kolkata,Delhi,2023-10-26,2023-10-30,2023-11-03,1255,Yes,False,True,False,False,False,True,False,True
SHIP000342,Ahmedabad,Lucknow,2023-12-12,2023-12-13,2023-12-14,288,Yes,True,False,False,False,False,False,False,True
SHIP000343,Lucknow,Chennai,2023-09-09,2023-09-12,2023-09-17,978,Yes,False,False,True,False,False,False,True,False
SHIP000344,Chennai,Bangalore,2023-02-18,2023-02-20,2023-02-26,636,Yes,False,False,True,False,False,True,False,True
SHIP000345,Jaipur,Lucknow,2023-12-23,2023-12-27,2023-12-29,1499,Yes,True,False,False,True,False,False,True,False
SHIP000346,Jaipur,Kolkata,2023-02-27,2023-03-01,2023-03-02,724,Yes,False,False,False,False,False,False,False,True
SHIP000347,Mumbai,Hyderabad,2023-06-22,2023-06-24,2023-06-26,879,Yes,False,False,False,False,False,False,False,False
SHIP000348,Lucknow,Mumbai,2023-12-20,2023-12-25,2023-12-30,1508,Yes,False,True,False,False,False,False,False,False
SHIP000349,Bangalore,Delhi,2024-03-09,2024-03-10,2024-03-11,475,Yes,False,False,False,False,False,False,False,True
SHIP000350,Ahmedabad,Jaipur,2023-02-20,2023-02-24,2023-02-28,1417,Yes,True,False,False,False,False,False,True,False
SHIP000351,Bangalore,Ahmedabad,2024-04-15,2024-04-17,2024-04-22,850,Yes,False,True,False,False,False,False,True,False
SHIP000352,Lucknow,Chennai,2023-06-19,2023-06-22,2023-06-23,959,Yes,True,False,False,False,False,False,False,True
SHIP000353,Delhi,Ahmedabad,2024-01-24,2024-01-26,2024-01-31,715,Yes,False,False,False,False,False,True,False,False
SHIP000354,Ahmedabad,Jaipur,2023-09-12,2023-09-14,2023-09-18,609,Yes,False,True,False,False,False,False,False,True
SHIP000355,Kolkata,Pune,2024-01-08,2024-01-10,2024-01-13,850,Yes,False,False,False,False,False,False,True,False
SHIP000356,Ahmedabad,Kolkata,2023-08-07,2023-08-10,2023-08-11,1168,Yes,True,False,False,False,False,False,False,True
SHIP000357,Delhi,Pune,2023-04-10,2023-04-11,2023-04-16,299,Yes,False,False,False,False,False,False,False,False
SHIP000358,Bangalore,Lucknow,2023-10-18,2023-10-19,2023-10-20,322,Yes,False,True,False,False,False,False,False,True
SHIP000359,Lucknow,Ahmedabad,2023-02-14,2023-02-16,2023-02-18,607,Yes,True,False,False,False,False,False,False,False
SHIP000360,Ahmedabad,Kolkata,2023-05-13,2023-05-18,2023-05-18,1771,No,False,False,True,False,False,False,True,False
SHIP000361,Hyderabad,Ahmedabad,2024-01-09,2024-01-14,2024-01-14,1760,No,False,False,False,False,False,False,True,False
SHIP000362,Chennai,Kolkata,2023-11-14,2023-11-17,2023-11-19,1101,Yes,True,False,False,False,False,False,False,False
SHIP000363,Ahmedabad,Hyderabad,2023-06-29,2023-07-02,2023-07-02,1163,No,False,False,True,False,False,False,True,False
SHIP000364,Ahmedabad,Lucknow,2023-08-23,2023-08-25,2023-08-25,781,No,False,False,False,False,False,False,True,False
SHIP000365,Delhi,Chennai,2023-09-10,2023-09-13,2023-09-13,1072,No,True,False,False,False,False,False,True,False
SHIP000366,Chennai,Ahmedabad,2023-08-23,2023-08-24,2023-08-25,390,Yes,True,False,False,False,False,False,False,True
SHIP000367,Ahmedabad,Hyderabad,2023-06-23,2023-06-26,2023-06-29,1105,Yes,False,False,True,False,False,True,True,False
SHIP000368,Pune,Jaipur,2023-08-03,2023-08-05,2023-08-06,885,Yes,False,False,False,False,True,False,True,False
SHIP000369,Kolkata,Hyderabad,2023-09-19,2023-09-22,2023-09-22,1027,No,False,True,False,False,False,False,True,False
SHIP000370,Delhi,Pune,2023-10-27,2023-10-28,2023-10-31,269,Yes,True,False,False,False,False,False,False,True
SHIP000371,Pune,Jaipur,2023-11-28,2023-12-01,2023-12-01,954,No,True,False,False,False,False,False,True,False
SHIP000372,Hyderabad,Delhi,2024-04-10,2024-04-11,2024-04-13,289,Yes,True,False,False,False,False,False,False,False
SHIP000373,Ahmedabad,Kolkata,2023-10-01,2023-10-03,2023-10-05,847,Yes,False,True,False,False,False,False,False,False
SHIP000374,Pune,Lucknow,2023-08-02,2023-08-04,2023-08-04,777,No,False,False,False,False,False,False,True,False
SHIP000375,Hyderabad,Jaipur,2023-11-11,2023-11-14,2023-11-20,1086,Yes,False,True,False,False,True,False,True,False
SHIP000376,Lucknow,Jaipur,2023-12-14,2023-12-17,2023-12-21,1032,Yes,True,False,False,True,False,False,False,False
SHIP000377,Jaipur,Delhi,2023-02-01,2023-02-07,2023-02-08,1881,Yes,False,False,False,False,False,False,False,True
SHIP000378,Bangalore,Mumbai,2023-04-30,2023-05-02,2023-05-06,629,Yes,False,False,False,True,False,False,True,False
SHIP000379,Pune,Mumbai,2023-05-23,2023-05-25,2023-05-28,851,Yes,True,False,False,False,True,False,False,False
SHIP000380,Mumbai,Bangalore,2023-12-31,2024-01-04,2024-01-06,1306,Yes,False,True,False,False,False,False,False,False
SHIP000381,Hyderabad,Delhi,2024-01-14,2024-01-19,2024-01-21,1666,Yes,False,True,False,False,False,False,False,False
SHIP000382,Bangalore,Chennai,2024-05-17,2024-05-19,2024-05-19,792,No,False,False,False,False,False,False,True,False
SHIP000383,Jaipur,Delhi,2024-02-29,2024-03-01,2024-03-03,478,Yes,True,False,False,False,False,False,False,False
SHIP000384,Delhi,Chennai,2024-04-08,2024-04-10,2024-04-11,614,Yes,False,False,False,False,False,False,False,True
SHIP000385,Hyderabad,Kolkata,2023-07-27,2023-08-01,2023-08-03,1547,Yes,False,False,False,False,False,False,True,False
SHIP000386,Ahmedabad,Chennai,2023-06-10,2023-06-13,2023-06-17,1008,Yes,False,False,True,False,False,True,False,True
SHIP000387,Jaipur,Chennai,2023-01-31,2023-02-05,2023-02-07,1519,Yes,False,True,False,False,False,False,False,False
SHIP000388,Hyderabad,Jaipur,2023-06-24,2023-06-28,2023-06-29,1319,Yes,False,False,True,False,True,False,True,False
SHIP000389,Hyderabad,Chennai,2023-03-11,2023-03-13,2023-03-20,783,Yes,False,True,False,False,False,True,False,True
SHIP000390,Bangalore,Delhi,2023-05-23,2023-05-25,2023-05-30,745,Yes,True,False,False,False,False,False,True,False
